molecule_chembl_id,canonical_smiles,value_IC50,value_pIC50,units,MW,LogP,HBD,HBA
CHEMBL2064397,CN(c1ccccc1)c1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12,7200.0,5.142667503568731,nM,419.48500000000035,3.0279000000000016,0.0,8.0
CHEMBL2064398,C[C@@H](Nc1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12)c1ccccc1,4500.0,5.346787486224656,nM,433.5120000000002,3.4331000000000023,1.0,8.0
CHEMBL2064399,C[C@H](Nc1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12)c1ccccc1,3700.0,5.431798275933005,nM,433.5120000000002,3.4331000000000023,1.0,8.0
CHEMBL2064400,O=c1oc2cc3ncnc(NCc4ccccc4)c3cc2n1CCCN1CCOCC1,65000.0,4.187086643357144,nM,419.48500000000035,2.8721000000000014,1.0,8.0
CHEMBL2064403,O=c1oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc2n1CCCN1CCOCC1,120.0,6.920818753952375,nM,445.4830000000004,2.879900000000001,2.0,9.0
CHEMBL1990583,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,2090.0,5.679853713888946,nM,405.3930000000001,3.3469000000000015,4.0,6.0
CHEMBL2070190,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1cccc2c1OCCO2,1630.0,5.787812395596042,nM,477.3180000000002,5.159400000000003,2.0,6.0
CHEMBL2070194,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1cccc2c1OCCO2,1290.0,5.889410289700751,nM,432.86700000000025,5.050300000000003,2.0,6.0
CHEMBL2070195,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1COc2ccccc2O1,3680.0,5.434152181326482,nM,477.31800000000015,4.914400000000003,2.0,6.0
CHEMBL2070196,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1COc2ccccc2O1,2750.0,5.560667306169737,nM,432.8670000000002,4.805300000000003,2.0,6.0
CHEMBL2070197,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,630.0,6.200659450546418,nM,449.3080000000003,5.476700000000002,2.0,6.0
CHEMBL2070191,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,570.0,6.2441251443275085,nM,404.8570000000002,5.367600000000002,2.0,6.0
CHEMBL2070192,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCO5)cc23)c1,1020.0,5.991399828238082,nM,463.3350000000003,5.519200000000002,2.0,6.0
CHEMBL2070193,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCO5)cc23)c1,790.0,6.102372908709558,nM,418.88400000000024,5.410100000000003,2.0,6.0
CHEMBL2070198,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,98.0,7.008773924307505,nM,477.36200000000036,5.909300000000003,2.0,6.0
CHEMBL2070199,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,216.0,6.665546248849069,nM,432.9110000000003,5.800200000000003,2.0,6.0
CHEMBL2070200,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCCO5)cc23)c1,1140.0,5.943095148663527,nM,491.3890000000004,6.299400000000003,2.0,6.0
CHEMBL2070201,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCCO5)cc23)c1,920.0,6.036212172654444,nM,446.93800000000033,6.190300000000003,2.0,6.0
CHEMBL2070045,COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,510.0,6.292429823902063,nM,369.85600000000005,4.240000000000003,1.0,6.0
CHEMBL2070048,CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,700.0,6.154901959985743,nM,383.8830000000001,4.630100000000003,1.0,6.0
CHEMBL2086760,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,137.0,6.863279432843593,nM,447.97000000000014,4.870500000000004,3.0,4.0
CHEMBL1198361,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCO4)c1,85.0,7.070581074285707,nM,372.2220000000002,4.297200000000002,1.0,5.0
CHEMBL2087352,Brc1cccc(Nc2ncnc3cc4c(cc23)Oc2ccccc2O4)c1,120.0,6.920818753952375,nM,406.23900000000015,6.033900000000002,1.0,5.0
CHEMBL2087353,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCO4)c1,55.0,7.259637310505756,nM,402.2480000000003,3.923700000000002,1.0,6.0
CHEMBL2087354,Cc1ccc(S(=O)(=O)N2CCOc3cc4ncnc(Nc5cccc(Br)c5)c4cc3OCC2)cc1,150.0,6.823908740944319,nM,555.4540000000001,4.906420000000004,1.0,7.0
CHEMBL2087355,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,5.0,8.301029995663981,nM,446.3010000000004,3.9403000000000024,1.0,7.0
CHEMBL2087356,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCOCOCCO4)c1,5.0,8.301029995663981,nM,462.3000000000004,3.871900000000002,1.0,8.0
CHEMBL2087357,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCSCCO4)c1,7.0,8.154901959985743,nM,418.31600000000026,4.6403000000000025,1.0,6.0
CHEMBL2087358,Clc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,2.0,8.698970004336019,nM,401.8500000000003,3.8312000000000026,1.0,7.0
CHEMBL2087359,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCSCCCO4)c1,8.0,8.096910013008056,nM,446.37000000000035,5.420500000000003,1.0,6.0
CHEMBL2087360,Fc1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1Cl,2.0,8.698970004336019,nM,419.84000000000026,3.9703000000000035,1.0,7.0
CHEMBL2087361,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,2.0,8.698970004336019,nM,391.4270000000003,3.1591000000000014,1.0,7.0
CHEMBL2148044,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,15.0,7.823908740944319,nM,567.9770000000002,4.800200000000004,2.0,8.0
CHEMBL2148045,CCS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,31.0,7.508638306165727,nM,582.0040000000001,5.190300000000004,2.0,8.0
CHEMBL2148046,CC(C)S(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,53.0,7.275724130399211,nM,596.0310000000001,5.578800000000005,2.0,8.0
CHEMBL2148047,CC(C)(C)S(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,56.0,7.251811972993799,nM,610.0580000000001,5.968900000000005,2.0,8.0
CHEMBL2148048,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,18.0,7.7447274948966935,nM,582.0040000000001,5.188700000000003,2.0,8.0
CHEMBL2148049,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,47.0,7.327902142064282,nM,596.0310000000002,5.578800000000005,2.0,8.0
CHEMBL2148050,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,6.7,8.173925197299173,nM,534.4250000000002,4.434800000000004,2.0,8.0
CHEMBL2148051,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O,9.8,8.008773924307505,nM,548.4520000000003,4.823300000000003,2.0,8.0
CHEMBL2148052,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O,11.0,7.958607314841775,nM,562.4790000000002,5.2134000000000045,2.0,8.0
CHEMBL2148053,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,11.0,7.958607314841775,nM,734.6840000000002,6.455120000000006,3.0,10.0
CHEMBL2152704,Cc1ccc(O)cc1-n1c(=O)c2c(c3c(N)ncnc31)CCCC2,1620.0,5.790484985457369,nM,322.36800000000017,2.25572,2.0,6.0
CHEMBL2152252,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,739.0,6.131355561605174,nM,453.8580000000001,2.8178,3.0,6.0
CHEMBL2152253,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N,410.0,6.3872161432802645,nM,449.89500000000015,2.98712,3.0,6.0
CHEMBL2159053,COc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3O)C(c3ccc(Cl)cc3)C2)cc1,10490.0,4.979224511806442,nM,441.3140000000002,5.699100000000005,1.0,4.0
CHEMBL2178352,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,400.0,6.3979400086720375,nM,468.6090000000003,5.180400000000004,2.0,8.0
CHEMBL2205030,O=S1(=O)N=S(c2ccc(Br)cc2)c2ccncc21,5400.0,5.267606240177031,nM,343.2270000000001,2.766300000000001,0.0,3.0
CHEMBL605161,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,22000.0,4.657577319177793,nM,387.236,3.2795000000000014,0.0,4.0
CHEMBL1917092,COC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,1000.0,6.0,nM,400.27500000000003,3.1579000000000015,0.0,4.0
CHEMBL2105719,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,6.0,8.221848749616356,nM,487.9630000000004,4.3304000000000045,2.0,6.0
CHEMBL2283259,CC(C)(C)NC(=O)/C=C/c1ccccc1,29850.0,4.525055664534612,nM,203.285,2.6145000000000005,1.0,1.0
CHEMBL2283258,CCCCCCCCCCCCNC(=O)/C=C/c1ccccc1,38460.0,4.414990720097539,nM,315.501,5.736900000000006,1.0,1.0
CHEMBL2283257,O=C(/C=C/c1ccccc1)Nc1ccccc1Br,15740.0,4.802995271976954,nM,302.17100000000005,4.101000000000002,1.0,1.0
CHEMBL2283256,O=C(/C=C/c1ccccc1)Nc1cc(Cl)cc(Cl)c1,13930.0,4.856048883576037,nM,292.165,4.645300000000002,1.0,1.0
CHEMBL2283255,O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1Cl,16170.000000000002,4.791289980093599,nM,292.1650000000001,4.645300000000002,1.0,1.0
CHEMBL2336335,O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1,13710.0,4.862962545210487,nM,257.72,3.991900000000003,1.0,1.0
CHEMBL1830131,O=C(/C=C/c1ccccc1)Nc1cccc(Cl)c1,14590.0,4.835944708106548,nM,257.72,3.991900000000002,1.0,1.0
CHEMBL1981977,O=C(/C=C/c1ccccc1)Nc1ccccc1Cl,9860.0,5.006123085058789,nM,257.72,3.991900000000002,1.0,1.0
CHEMBL2283253,O=C(/C=C/c1ccccc1)Nc1cc(F)c(F)c(F)c1,12880.0,4.890084136976206,nM,277.245,3.7558000000000016,1.0,1.0
CHEMBL2283252,O=C(/C=C/c1ccccc1)Nc1cc(F)cc(F)c1,13230.0,4.878440155812499,nM,259.255,3.6167000000000025,1.0,1.0
CHEMBL2283251,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1F,11690.0,4.93218548883816,nM,259.255,3.6167000000000016,1.0,1.0
CHEMBL2336361,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1,10020.0,4.999132278468773,nM,241.26500000000001,3.4776000000000016,1.0,1.0
CHEMBL1998736,O=C(/C=C/c1ccccc1)Nc1ccccc1F,7370.0,5.132532512140949,nM,241.26500000000001,3.4776000000000016,1.0,1.0
CHEMBL2283249,CCOc1ccc(NC(=O)/C=C/c2ccccc2)cc1,10230.0,4.99012436628784,nM,267.32800000000003,3.7372000000000023,1.0,2.0
CHEMBL2283248,CCOc1ccccc1NC(=O)/C=C/c1ccccc1,9350.0,5.029188389127482,nM,267.328,3.7372000000000023,1.0,2.0
CHEMBL2336357,COc1ccc(NC(=O)/C=C/c2ccccc2)cc1,9050.0,5.043351420794797,nM,253.30100000000004,3.347100000000001,1.0,2.0
CHEMBL2336355,COc1ccccc1NC(=O)/C=C/c1ccccc1,5160.0,5.287350298372789,nM,253.30100000000002,3.347100000000001,1.0,2.0
CHEMBL2283245,CC(C)c1ccc(NC(=O)/C=C/c2ccccc2)cc1,14580.0,4.836242476018044,nM,265.356,4.4619000000000035,1.0,1.0
CHEMBL2336359,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,12690.0,4.896538377905295,nM,237.30200000000005,3.6469200000000015,1.0,1.0
CHEMBL1830130,Cc1cccc(NC(=O)/C=C/c2ccccc2)c1,19690.0,4.705754283861882,nM,237.30200000000005,3.6469200000000015,1.0,1.0
CHEMBL2336358,Cc1ccccc1NC(=O)/C=C/c1ccccc1,12290.0,4.910448117113546,nM,237.30200000000002,3.6469200000000015,1.0,1.0
CHEMBL1830129,O=C(/C=C/c1ccccc1)Nc1ccccc1,23160.0,4.635261444944601,nM,223.27500000000003,3.3385000000000016,1.0,1.0
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,8600.0,5.065501548756432,nM,368.3850000000001,3.852600000000003,3.0,6.0
CHEMBL2316159,COc1cc(/C=C2\CCC/C(=C\c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)C2=O)cc(OC)c1,4800.0,5.318758762624412,nM,462.6300000000002,7.224400000000008,1.0,4.0
CHEMBL2316158,COc1cc(/C=C2\CCC/C(=C\c3ccc(S(C)(=O)=O)cc3)C2=O)cc(OC)c1,1900.0,5.721246399047171,nM,412.5070000000002,4.327300000000003,0.0,5.0
CHEMBL2316157,COc1cc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc(OC)c1,2000.0,5.698970004336019,nM,394.46700000000016,4.941000000000004,0.0,5.0
CHEMBL2316156,COc1ccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc1,18600.0,4.730487055782084,nM,364.4410000000001,4.932400000000005,0.0,4.0
CHEMBL2316155,COc1cc(/C=C2\CCC/C(=C\c3ccc(OC)c(O)c3)C2=O)cc(OC)c1,5300.0,5.275724130399211,nM,380.4400000000001,4.638000000000004,1.0,5.0
CHEMBL2316154,COc1cc(/C=C2\CCC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc(OC)c1,3900.0,5.4089353929735005,nM,377.4840000000001,4.989800000000005,0.0,4.0
CHEMBL2316153,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)cc3)C2=O)cc(OC)c1,4600.0,5.337242168318426,nM,350.4140000000001,4.629400000000004,1.0,4.0
CHEMBL2316152,COc1cc(/C=C2\CCC/C(=C\c3ccccc3OC)C2=O)cc(OC)c1,20800.0,4.681936665037238,nM,364.44100000000014,4.932400000000005,0.0,4.0
CHEMBL2316151,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(O)c3)C2=O)cc(OC)c1,400.0,6.3979400086720375,nM,366.4130000000001,4.335000000000004,2.0,5.0
CHEMBL2316150,COc1cccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)c1,6100.0,5.214670164989233,nM,364.44100000000003,4.932400000000005,0.0,4.0
CHEMBL2316149,COc1cc(/C=C2\CCC/C(=C\C3CCCCC3)C2=O)cc(OC)c1,7500.0,5.1249387366083,nM,340.463,5.346900000000005,0.0,3.0
CHEMBL2316148,COc1cc(/C=C2\CCC/C(=C\c3ccc(Cl)cc3)C2=O)cc(OC)c1,15300.0,4.815308569182402,nM,368.8600000000001,5.577200000000005,0.0,3.0
CHEMBL2316147,COc1cc(/C=C2\CCC/C(=C\c3ccc(F)cc3)C2=O)cc(OC)c1,5600.0,5.251811972993799,nM,352.4050000000001,5.062900000000004,0.0,3.0
CHEMBL2316146,COc1cc(/C=C2\CCC/C(=C\c3ccc(Br)cc3)C2=O)cc(OC)c1,7100.0,5.1487416512809245,nM,413.3110000000001,5.686300000000005,0.0,3.0
CHEMBL2316145,COc1cc(/C=C2\CCC/C(=C\c3cccc(Br)c3)C2=O)cc(OC)c1,6800.0,5.167491087293763,nM,413.3110000000001,5.686300000000005,0.0,3.0
CHEMBL2316144,COc1cc(/C=C2\CCC/C(=C\c3ccccc3Br)C2=O)cc(OC)c1,8000.0,5.096910013008056,nM,413.3110000000001,5.686300000000005,0.0,3.0
CHEMBL2316143,COc1cc(/C=C2\CCC/C(=C\c3ccccc3F)C2=O)cc(OC)c1,2100.0,5.6777807052660805,nM,352.4050000000001,5.062900000000004,0.0,3.0
CHEMBL2316142,COc1cc(/C=C2\CCC/C(=C\c3ccccc3Cl)C2=O)cc(OC)c1,1500.0,5.823908740944319,nM,368.8600000000001,5.577200000000005,0.0,3.0
CHEMBL2316141,COc1cc(/C=C2\CCC/C(=C\c3cccc(Cl)c3)C2=O)cc(OC)c1,2200.0,5.657577319177793,nM,368.8600000000001,5.577200000000005,0.0,3.0
CHEMBL2316140,COc1cc(/C=C2\CCC/C(=C\c3ccccc3)C2=O)cc(OC)c1,1600.0,5.795880017344075,nM,334.4150000000001,4.923800000000005,0.0,3.0
CHEMBL2312304,O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,4090.0,5.388276691992658,nM,507.42200000000037,4.3221000000000025,3.0,7.0
CHEMBL2312303,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,4290.0,5.367542707815275,nM,505.4500000000003,4.492300000000003,3.0,6.0
CHEMBL2312654,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,590.0,6.229147988357855,nM,461.3970000000003,5.775120000000004,2.0,7.0
CHEMBL2312652,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,30000.0,4.522878745280337,nM,481.3840000000003,2.5226000000000006,4.0,8.0
CHEMBL2312649,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,30000.0,4.522878745280337,nM,520.5090000000004,4.6357000000000035,3.0,7.0
CHEMBL2312646,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,30000.0,4.522878745280337,nM,477.4400000000003,4.574000000000003,3.0,6.0
CHEMBL2312645,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,30000.0,4.522878745280337,nM,438.57600000000036,3.275800000000001,3.0,7.0
CHEMBL2322330,O=C(Nc1cccc(Oc2ccc(Nc3ncnc4ccn(CCOCCO)c34)cc2Cl)c1)NC1CCCCC1,6.9,8.161150909262744,nM,565.0740000000001,6.083700000000005,4.0,8.0
CHEMBL2322329,CN(C)C/C=C/C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,4.6,8.337242168318426,nM,558.9920000000001,5.873400000000005,2.0,7.0
CHEMBL1614725,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,4.0,8.397940008672037,nM,547.9650000000001,5.916600000000003,3.0,7.0
CHEMBL2325101,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1Cl,50.0,7.301029995663981,nM,417.33900000000017,7.502300000000004,0.0,2.0
CHEMBL2325100,Cc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,60.0,7.221848749616356,nM,362.47600000000017,6.503920000000005,0.0,2.0
CHEMBL2325099,COc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,120.0,6.920818753952375,nM,378.47500000000014,6.204100000000006,0.0,3.0
CHEMBL2325098,Brc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,710.0,6.1487416512809245,nM,427.34500000000014,6.9580000000000055,0.0,2.0
CHEMBL2325097,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,110.0,6.958607314841775,nM,382.8940000000002,6.848900000000005,0.0,2.0
CHEMBL2325096,Fc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,300.0,6.522878745280337,nM,366.43900000000014,6.3346000000000044,0.0,2.0
CHEMBL2325095,c1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,240.0,6.619788758288394,nM,348.4490000000001,6.1955000000000044,0.0,2.0
CHEMBL2325094,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1Cl,140.0,6.853871964321762,nM,417.33900000000017,7.502300000000004,0.0,2.0
CHEMBL2325093,Cc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,200.0,6.698970004336019,nM,362.47600000000017,6.503920000000005,0.0,2.0
CHEMBL2325092,COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,100.0,7.0,nM,378.47500000000014,6.204100000000005,0.0,3.0
CHEMBL2325091,Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,490.0,6.309803919971486,nM,427.34500000000014,6.9580000000000055,0.0,2.0
CHEMBL2325090,Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,680.0,6.167491087293763,nM,382.8940000000002,6.848900000000005,0.0,2.0
CHEMBL2325089,Fc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,1070.0,5.97061622231479,nM,366.4390000000002,6.3346000000000044,0.0,2.0
CHEMBL2325088,c1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,2520.0,5.598599459218455,nM,348.4490000000001,6.1955000000000044,0.0,2.0
CHEMBL2325087,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc2ccccc2c1,660.0,6.180456064458131,nM,400.3340000000002,5.541300000000003,1.0,2.0
CHEMBL2324873,Cc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,520.0,6.2839966563652006,nM,345.4710000000001,4.542920000000003,1.0,2.0
CHEMBL2324872,COc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,1040.0,5.982966660701219,nM,361.4700000000001,4.243100000000003,1.0,3.0
CHEMBL2324871,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1ccc2ccccc2c1,350.0,6.455931955649724,nM,410.34000000000015,4.997000000000003,1.0,2.0
CHEMBL2324870,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc2ccccc2c1,530.0,6.275724130399211,nM,365.88900000000007,4.887900000000003,1.0,2.0
CHEMBL2325110,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1ccc2ccccc2c1,3280.0,5.484126156288321,nM,349.4340000000001,4.373600000000002,1.0,2.0
CHEMBL2325109,NC(=S)N1N=C(c2ccccc2)CC1c1ccc2ccccc2c1,3010.0,5.521433504406156,nM,331.4440000000001,4.234500000000003,1.0,2.0
CHEMBL2325108,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc2ccccc12,210.0,6.6777807052660805,nM,400.3340000000002,5.541300000000003,1.0,2.0
CHEMBL2325107,Cc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,2060.0,5.686132779630847,nM,345.4710000000001,4.542920000000003,1.0,2.0
CHEMBL2325106,COc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,160.0,6.795880017344075,nM,361.47000000000014,4.243100000000003,1.0,3.0
CHEMBL2325105,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1cccc2ccccc12,5680.0,5.245651664288982,nM,410.34000000000015,4.997000000000003,1.0,2.0
CHEMBL2325104,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1cccc2ccccc12,940.0,6.026872146400301,nM,365.88900000000007,4.887900000000003,1.0,2.0
CHEMBL2325103,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccc2ccccc12,8250.0,5.0835460514500745,nM,349.4340000000001,4.373600000000002,1.0,2.0
CHEMBL2325102,NC(=S)N1N=C(c2ccccc2)CC1c1cccc2ccccc12,2230.0,5.651695136951839,nM,331.4440000000001,4.234500000000002,1.0,2.0
CHEMBL2333163,O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(Oc2ccc(CCNC(=O)/C(Cc3cc(Br)c(O)c(-c4cc(C/C(=N\O)C(=O)NCCc5ccc(O)c(Br)c5)cc(Br)c4O)c3)=N/O)cc2Br)c1)=N/O,600.0,6.221848749616356,nM,1412.367,10.443699999999996,11.0,15.0
CHEMBL505637,O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(-c2cc(C/C(=N/O)C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)c1)=N\O,1300.0,5.886056647693163,nM,942.2500000000001,6.689200000000008,8.0,10.0
CHEMBL510730,O=C1NCCc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,2000.0,5.698970004336019,nM,1098.0259999999998,9.034,6.0,10.0
CHEMBL360190,O=C1N/C=C/c2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)CCNC(=O)/C(=N/O)Cc2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)C/C1=N\O,1500.0,5.823908740944319,nM,938.218,7.937200000000006,6.0,10.0
CHEMBL2333164,O=C1NCCc2ccc(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,2900.0,5.537602002101044,nM,1019.1299999999999,8.271500000000005,6.0,10.0
CHEMBL2337372,COc1cccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)c1,130500.0,3.8843894883257004,nM,423.9040000000001,5.501300000000003,3.0,5.0
CHEMBL2337371,CC(C)(C)C(=O)Nc1nc(Nc2cccc(F)c2)c2c(n1)[nH]c1cccc(Cl)c12,30800.0,4.511449283499556,nM,411.8680000000001,5.631800000000003,3.0,4.0
CHEMBL2337369,CC(C)(C)C(=O)Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)[nH]c1cccc(Cl)c12,58700.0,4.231361898752386,nM,428.32300000000015,6.146100000000002,3.0,4.0
CHEMBL2337368,CC(C)c1ccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)cc1,39200.0,4.406713932979542,nM,435.95900000000006,6.616100000000005,3.0,4.0
